Zip_Code,Total_Mean,count,median_listing_price,month_date_yyyymm,FEMA_Impact,Post_Disaster,FEMA_Impact_Num
77063,34.11757489313967,15,298000,202001,Low Impact,1,0
77063,34.11757489313967,15,244000,202309,Low Impact,1,0
77063,34.11757489313967,15,350000,201607,Low Impact,0,0
77063,34.11757489313967,15,382295,202305,Low Impact,1,0
77063,34.11757489313967,15,274000,201709,Low Impact,1,0
77063,34.11757489313967,15,234998,202411,Low Impact,1,0
77063,34.11757489313967,15,225800,202504,Low Impact,1,0
77063,34.11757489313967,15,290750,202012,Low Impact,1,0
77063,34.11757489313967,15,287475,201805,Low Impact,1,0
77063,34.11757489313967,15,405445,202301,Low Impact,1,0
77063,34.11757489313967,15,279000,201712,Low Impact,1,0
77063,34.11757489313967,15,296250,201706,Low Impact,0,0
77063,34.11757489313967,15,284350,201807,Low Impact,1,0
77063,34.11757489313967,15,321095,201905,Low Impact,1,0
77063,34.11757489313967,15,290000,201707,Low Impact,0,0
77063,34.11757489313967,15,346750,202109,Low Impact,1,0
77063,34.11757489313967,15,219500,202407,Low Impact,1,0
77063,34.11757489313967,15,387465,202303,Low Impact,1,0
77063,34.11757489313967,15,244250,202410,Low Impact,1,0
77063,34.11757489313967,15,292750,201910,Low Impact,1,0
77063,34.11757489313967,15,249725,202311,Low Impact,1,0
77063,34.11757489313967,15,188250,202507,Low Impact,1,0
77063,34.11757489313967,15,392375,202302,Low Impact,1,0
77063,34.11757489313967,15,248000,202312,Low Impact,1,0
77063,34.11757489313967,15,214475,202506,Low Impact,1,0
77063,34.11757489313967,15,218450,202502,Low Impact,1,0
77064,31.509842390194542,23,312450,202510,Low Impact,1,0
77064,31.509842390194542,23,274900,202110,Low Impact,1,0
77064,31.509842390194542,23,207248,201705,Low Impact,0,0
77064,31.509842390194542,23,232250,201902,Low Impact,1,0
77064,31.509842390194542,23,228909,201910,Low Impact,1,0
77064,31.509842390194542,23,266000,202108,Low Impact,1,0
77064,31.509842390194542,23,280000,202212,Low Impact,1,0
77064,31.509842390194542,23,280000,202502,Low Impact,1,0
77064,31.509842390194542,23,247263,201810,Low Impact,1,0
77064,31.509842390194542,23,256781,202203,Low Impact,1,0
77064,31.509842390194542,23,265000,202107,Low Impact,1,0
77064,31.509842390194542,23,227475,201907,Low Impact,1,0
77064,31.509842390194542,23,233750,202103,Low Impact,1,0
77064,31.509842390194542,23,299900,202309,Low Impact,1,0
77064,31.509842390194542,23,268000,202204,Low Impact,1,0
77064,31.509842390194542,23,265725,202104,Low Impact,1,0
77064,31.509842390194542,23,268750,202109,Low Impact,1,0
77064,31.509842390194542,23,263450,202206,Low Impact,1,0
77064,31.509842390194542,23,212225,201706,Low Impact,0,0
77064,31.509842390194542,23,299900,202307,Low Impact,1,0
77064,31.509842390194542,23,225000,202005,Low Impact,1,0
77064,31.509842390194542,23,278975,202412,Low Impact,1,0
77064,31.509842390194542,23,259450,202201,Low Impact,1,0
77064,31.509842390194542,23,230000,201804,Low Impact,1,0
77064,31.509842390194542,23,196995,201612,Low Impact,0,0
77064,31.509842390194542,23,200625,201611,Low Impact,0,0
77064,31.509842390194542,23,219900,202001,Low Impact,1,0
77064,31.509842390194542,23,309944,202506,Low Impact,1,0
77064,31.509842390194542,23,194475,201701,Low Impact,0,0
77064,31.509842390194542,23,210000,201712,Low Impact,1,0
77064,31.509842390194542,23,289000,202210,Low Impact,1,0
77064,31.509842390194542,23,238118,201903,Low Impact,1,0
77064,31.509842390194542,23,282450,202411,Low Impact,1,0
77064,31.509842390194542,23,232500,202007,Low Impact,1,0
77064,31.509842390194542,23,229000,202010,Low Impact,1,0
77064,31.509842390194542,23,230000,202008,Low Impact,1,0
77064,31.509842390194542,23,302000,202507,Low Impact,1,0
77064,31.509842390194542,23,249995,202105,Low Impact,1,0
77064,31.509842390194542,23,230725,201802,Low Impact,1,0
77064,31.509842390194542,23,300000,202407,Low Impact,1,0
77064,31.509842390194542,23,318000,202305,Low Impact,1,0
77064,31.509842390194542,23,224450,202003,Low Impact,1,0
77064,31.509842390194542,23,201025,201608,Low Impact,0,0
77064,31.509842390194542,23,299500,202308,Low Impact,1,0
77064,31.509842390194542,23,229364,201909,Low Impact,1,0
77064,31.509842390194542,23,275850,202301,Low Impact,1,0
77064,31.509842390194542,23,220125,202102,Low Impact,1,0
77064,31.509842390194542,23,302000,202306,Low Impact,1,0
77064,31.509842390194542,23,241213,201811,Low Impact,1,0
77064,31.509842390194542,23,289900,202503,Low Impact,1,0
77064,31.509842390194542,23,292478,202508,Low Impact,1,0
77064,31.509842390194542,23,199450,201609,Low Impact,0,0
77064,31.509842390194542,23,310950,202312,Low Impact,1,0
77064,31.509842390194542,23,209950,201709,Low Impact,1,0
77064,31.509842390194542,23,279999,202211,Low Impact,1,0
77064,31.509842390194542,23,300000,202406,Low Impact,1,0
77064,31.509842390194542,23,305450,202405,Low Impact,1,0
77064,31.509842390194542,23,255975,202111,Low Impact,1,0
77064,31.509842390194542,23,270475,202302,Low Impact,1,0
77064,31.509842390194542,23,288725,202208,Low Impact,1,0
77064,31.509842390194542,23,279000,202207,Low Impact,1,0
77064,31.509842390194542,23,222500,202009,Low Impact,1,0
77064,31.509842390194542,23,296000,202511,Low Impact,1,0
77064,31.509842390194542,23,239450,201906,Low Impact,1,0
77064,31.509842390194542,23,250725,202112,Low Impact,1,0
77064,31.509842390194542,23,298338,202409,Low Impact,1,0
77064,31.509842390194542,23,223250,201805,Low Impact,1,0
77064,31.509842390194542,23,232400,201806,Low Impact,1,0
77064,31.509842390194542,23,255000,202205,Low Impact,1,0
77064,31.509842390194542,23,223145,201908,Low Impact,1,0
77064,31.509842390194542,23,199250,201703,Low Impact,0,0
77064,31.509842390194542,23,320000,202408,Low Impact,1,0
77064,31.509842390194542,23,223250,202011,Low Impact,1,0
77064,31.509842390194542,23,291200,202512,Low Impact,1,0
77064,31.509842390194542,23,309900,202311,Low Impact,1,0
77064,31.509842390194542,23,310200,202401,Low Impact,1,0
77064,31.509842390194542,23,229188,201807,Low Impact,1,0
77064,31.509842390194542,23,226250,202006,Low Impact,1,0
77064,31.509842390194542,23,223000,202101,Low Impact,1,0
77064,31.509842390194542,23,228000,201901,Low Impact,1,0
77064,31.509842390194542,23,287300,202509,Low Impact,1,0
77064,31.509842390194542,23,300000,202402,Low Impact,1,0
77064,31.509842390194542,23,195900,201704,Low Impact,0,0
77064,31.509842390194542,23,306000,202403,Low Impact,1,0
77064,31.509842390194542,23,281225,202209,Low Impact,1,0
77064,31.509842390194542,23,236505,201904,Low Impact,1,0
77064,31.509842390194542,23,206000,201710,Low Impact,1,0
77064,31.509842390194542,23,229450,201809,Low Impact,1,0
77064,31.509842390194542,23,303500,202504,Low Impact,1,0
77064,31.509842390194542,23,300000,202505,Low Impact,1,0
77064,31.509842390194542,23,287450,202410,Low Impact,1,0
77064,31.509842390194542,23,282500,202501,Low Impact,1,0
77064,31.509842390194542,23,209900,201708,Low Impact,1,0
77064,31.509842390194542,23,301192,202404,Low Impact,1,0
77064,31.509842390194542,23,269920,202303,Low Impact,1,0
77064,31.509842390194542,23,199500,201610,Low Impact,0,0
77064,31.509842390194542,23,285000,202304,Low Impact,1,0
77064,31.509842390194542,23,314250,202310,Low Impact,1,0
77064,31.509842390194542,23,224000,202012,Low Impact,1,0
77064,31.509842390194542,23,221250,201912,Low Impact,1,0
77064,31.509842390194542,23,262800,202202,Low Impact,1,0
77064,31.509842390194542,23,263725,202106,Low Impact,1,0
77064,31.509842390194542,23,223095,201808,Low Impact,1,0
77064,31.509842390194542,23,225000,202002,Low Impact,1,0
77064,31.509842390194542,23,239923,201905,Low Impact,1,0
77064,31.509842390194542,23,202500,201707,Low Impact,0,0
77064,31.509842390194542,23,224975,201911,Low Impact,1,0
77064,31.509842390194542,23,218500,201801,Low Impact,1,0
77064,31.509842390194542,23,201213,201711,Low Impact,1,0
77064,31.509842390194542,23,198999,201607,Low Impact,0,0
77064,31.509842390194542,23,231000,201812,Low Impact,1,0
77064,31.509842390194542,23,225972,202004,Low Impact,1,0
77064,31.509842390194542,23,230000,201803,Low Impact,1,0
77064,31.509842390194542,23,196000,201702,Low Impact,0,0
77065,32.275590629316824,116,283000,202109,High Impact,1,1
77065,32.275590629316824,116,224250,201703,High Impact,0,1
77065,32.275590629316824,116,327748,202407,High Impact,1,1
77065,32.275590629316824,116,326750,202509,High Impact,1,1
77065,32.275590629316824,116,219974,201811,High Impact,1,1
77065,32.275590629316824,116,346750,202311,High Impact,1,1
77065,32.275590629316824,116,218875,201708,High Impact,1,1
77065,32.275590629316824,116,233323,201908,High Impact,1,1
77065,32.275590629316824,116,285000,202210,High Impact,1,1
77065,32.275590629316824,116,350000,202503,High Impact,1,1
77065,32.275590629316824,116,337000,202507,High Impact,1,1
77065,32.275590629316824,116,268100,202108,High Impact,1,1
77065,32.275590629316824,116,282225,202007,High Impact,1,1
77065,32.275590629316824,116,255000,202105,High Impact,1,1
77065,32.275590629316824,116,321249,202404,High Impact,1,1
77065,32.275590629316824,116,253948,202009,High Impact,1,1
77065,32.275590629316824,116,234000,201806,High Impact,1,1
77065,32.275590629316824,116,372500,202406,High Impact,1,1
77065,32.275590629316824,116,242900,201906,High Impact,1,1
77065,32.275590629316824,116,238000,201803,High Impact,1,1
77065,32.275590629316824,116,238500,202102,High Impact,1,1
77065,32.275590629316824,116,294750,202303,High Impact,1,1
77065,32.275590629316824,116,317500,202511,High Impact,1,1
77065,32.275590629316824,116,220000,201704,High Impact,0,1
77065,32.275590629316824,116,247881,201904,High Impact,1,1
77065,32.275590629316824,116,227475,201705,High Impact,0,1
77065,32.275590629316824,116,332250,202306,High Impact,1,1
77065,32.275590629316824,116,218284,201608,High Impact,0,1
77065,32.275590629316824,116,288000,202110,High Impact,1,1
77065,32.275590629316824,116,235000,201712,High Impact,1,1
77065,32.275590629316824,116,234975,202003,High Impact,1,1
77065,32.275590629316824,116,327444,202203,High Impact,1,1
77065,32.275590629316824,116,225950,201611,High Impact,0,1
77065,32.275590629316824,116,212500,201607,High Impact,0,1
77065,32.275590629316824,116,303495,202308,High Impact,1,1
77065,32.275590629316824,116,291125,202111,High Impact,1,1
77065,32.275590629316824,116,249000,202011,High Impact,1,1
77065,32.275590629316824,116,219450,201707,High Impact,0,1
77065,32.275590629316824,116,267500,202101,High Impact,1,1
77065,32.275590629316824,116,301225,202112,High Impact,1,1
77065,32.275590629316824,116,233401,201903,High Impact,1,1
77065,32.275590629316824,116,229000,201808,High Impact,1,1
77065,32.275590629316824,116,224925,201706,High Impact,0,1
77065,32.275590629316824,116,331225,202410,High Impact,1,1
77065,32.275590629316824,116,234223,201802,High Impact,1,1
77065,32.275590629316824,116,335000,202508,High Impact,1,1
77065,32.275590629316824,116,335900,202312,High Impact,1,1
77065,32.275590629316824,116,319750,202206,High Impact,1,1
77065,32.275590629316824,116,289000,202211,High Impact,1,1
77065,32.275590629316824,116,248800,201801,High Impact,1,1
77065,32.275590629316824,116,234250,201807,High Impact,1,1
77065,32.275590629316824,116,365000,202408,High Impact,1,1
77065,32.275590629316824,116,331975,202402,High Impact,1,1
77065,32.275590629316824,116,233675,202004,High Impact,1,1
77065,32.275590629316824,116,245475,202006,High Impact,1,1
77065,32.275590629316824,116,296500,202304,High Impact,1,1
77065,32.275590629316824,116,248225,202104,High Impact,1,1
77065,32.275590629316824,116,317175,202502,High Impact,1,1
77065,32.275590629316824,116,228450,201710,High Impact,1,1
77065,32.275590629316824,116,245000,201907,High Impact,1,1
77065,32.275590629316824,116,319999,202405,High Impact,1,1
77065,32.275590629316824,116,347450,202309,High Impact,1,1
77065,32.275590629316824,116,289950,202412,High Impact,1,1
77065,32.275590629316824,116,356225,202409,High Impact,1,1
77065,32.275590629316824,116,313975,202208,High Impact,1,1
77065,32.275590629316824,116,358700,202310,High Impact,1,1
77065,32.275590629316824,116,245900,202010,High Impact,1,1
77065,32.275590629316824,116,322250,202510,High Impact,1,1
77065,32.275590629316824,116,295000,202501,High Impact,1,1
77065,32.275590629316824,116,235200,201804,High Impact,1,1
77065,32.275590629316824,116,337700,202401,High Impact,1,1
77065,32.275590629316824,116,235050,201711,High Impact,1,1
77065,32.275590629316824,116,349995,202504,High Impact,1,1
77065,32.275590629316824,116,247250,202103,High Impact,1,1
77065,32.275590629316824,116,227450,201709,High Impact,1,1
77065,32.275590629316824,116,320000,202201,High Impact,1,1
77065,32.275590629316824,116,330000,202307,High Impact,1,1
77065,32.275590629316824,116,238457,201909,High Impact,1,1
77065,32.275590629316824,116,267973,202106,High Impact,1,1
77065,32.275590629316824,116,325000,202403,High Impact,1,1
77065,32.275590629316824,116,348975,202305,High Impact,1,1
77065,32.275590629316824,116,328000,202505,High Impact,1,1
77065,32.275590629316824,116,215425,201702,High Impact,0,1
77065,32.275590629316824,116,227500,201810,High Impact,1,1
77065,32.275590629316824,116,239900,202002,High Impact,1,1
77065,32.275590629316824,116,224900,201612,High Impact,0,1
77065,32.275590629316824,116,272000,202107,High Impact,1,1
77065,32.275590629316824,116,229900,201809,High Impact,1,1
77065,32.275590629316824,116,223000,201701,High Impact,0,1
77065,32.275590629316824,116,239900,201911,High Impact,1,1
77065,32.275590629316824,116,337250,202506,High Impact,1,1
77065,32.275590629316824,116,312957,202202,High Impact,1,1
77065,32.275590629316824,116,243999,202001,High Impact,1,1
77065,32.275590629316824,116,297475,202302,High Impact,1,1
77065,32.275590629316824,116,309500,202205,High Impact,1,1
77065,32.275590629316824,116,236450,202005,High Impact,1,1
77065,32.275590629316824,116,212250,201901,High Impact,1,1
77065,32.275590629316824,116,310000,202411,High Impact,1,1
77065,32.275590629316824,116,211555,201812,High Impact,1,1
77065,32.275590629316824,116,243725,201910,High Impact,1,1
77065,32.275590629316824,116,223950,201610,High Impact,0,1
77065,32.275590629316824,116,216125,201609,High Impact,0,1
77065,32.275590629316824,116,300750,202209,High Impact,1,1
77065,32.275590629316824,116,309925,202512,High Impact,1,1
77065,32.275590629316824,116,218500,201902,High Impact,1,1
77065,32.275590629316824,116,292000,202212,High Impact,1,1
77065,32.275590629316824,116,309000,202207,High Impact,1,1
77065,32.275590629316824,116,234500,201805,High Impact,1,1
77065,32.275590629316824,116,292975,202301,High Impact,1,1
77065,32.275590629316824,116,241174,201912,High Impact,1,1
77065,32.275590629316824,116,263500,202012,High Impact,1,1
77065,32.275590629316824,116,244875,201905,High Impact,1,1
77065,32.275590629316824,116,275000,202008,High Impact,1,1
77065,32.275590629316824,116,342000,202204,High Impact,1,1
77066,32.59544126075346,82,183244,201706,High Impact,0,1
77066,32.59544126075346,82,265500,202203,High Impact,1,1
77066,32.59544126075346,82,222500,202102,High Impact,1,1
77066,32.59544126075346,82,209150,202009,High Impact,1,1
77066,32.59544126075346,82,316450,202308,High Impact,1,1
77066,32.59544126075346,82,184700,201701,High Impact,0,1
77066,32.59544126075346,82,178695,201702,High Impact,0,1
77066,32.59544126075346,82,175495,201711,High Impact,1,1
77066,32.59544126075346,82,300000,202309,High Impact,1,1
77066,32.59544126075346,82,201500,201810,High Impact,1,1
77066,32.59544126075346,82,298250,202407,High Impact,1,1
77066,32.59544126075346,82,169900,201607,High Impact,0,1
77066,32.59544126075346,82,297250,202410,High Impact,1,1
77066,32.59544126075346,82,175000,201801,High Impact,1,1
77066,32.59544126075346,82,275000,202204,High Impact,1,1
77066,32.59544126075346,82,293500,202401,High Impact,1,1
77066,32.59544126075346,82,210500,201903,High Impact,1,1
77066,32.59544126075346,82,229450,202105,High Impact,1,1
77066,32.59544126075346,82,214443,201909,High Impact,1,1
77066,32.59544126075346,82,256200,202106,High Impact,1,1
77066,32.59544126075346,82,282250,202303,High Impact,1,1
77066,32.59544126075346,82,288700,202502,High Impact,1,1
77066,32.59544126075346,82,216049,201905,High Impact,1,1
77066,32.59544126075346,82,218500,202005,High Impact,1,1
77066,32.59544126075346,82,300725,202208,High Impact,1,1
77066,32.59544126075346,82,219450,202007,High Impact,1,1
77066,32.59544126075346,82,212725,202001,High Impact,1,1
77066,32.59544126075346,82,279995,202201,High Impact,1,1
77066,32.59544126075346,82,216545,201910,High Impact,1,1
77066,32.59544126075346,82,213675,202011,High Impact,1,1
77066,32.59544126075346,82,212525,201904,High Impact,1,1
77066,32.59544126075346,82,199998,201812,High Impact,1,1
77066,32.59544126075346,82,299000,202304,High Impact,1,1
77066,32.59544126075346,82,209447,201907,High Impact,1,1
77066,32.59544126075346,82,295000,202412,High Impact,1,1
77066,32.59544126075346,82,168470,201608,High Impact,0,1
77066,32.59544126075346,82,307450,202504,High Impact,1,1
77066,32.59544126075346,82,295000,202312,High Impact,1,1
77066,32.59544126075346,82,264250,202108,High Impact,1,1
77066,32.59544126075346,82,234950,202101,High Impact,1,1
77066,32.59544126075346,82,269900,202107,High Impact,1,1
77066,32.59544126075346,82,209421,201902,High Impact,1,1
77066,32.59544126075346,82,298500,202405,High Impact,1,1
77066,32.59544126075346,82,301250,202206,High Impact,1,1
77066,32.59544126075346,82,319000,202307,High Impact,1,1
77066,32.59544126075346,82,217500,202010,High Impact,1,1
77066,32.59544126075346,82,282423,202509,High Impact,1,1
77066,32.59544126075346,82,174120,201710,High Impact,1,1
77066,32.59544126075346,82,274959,202202,High Impact,1,1
77066,32.59544126075346,82,305000,202207,High Impact,1,1
77066,32.59544126075346,82,196493,201805,High Impact,1,1
77066,32.59544126075346,82,303750,202404,High Impact,1,1
77066,32.59544126075346,82,286500,202210,High Impact,1,1
77066,32.59544126075346,82,300000,202506,High Impact,1,1
77066,32.59544126075346,82,208948,201807,High Impact,1,1
77066,32.59544126075346,82,179993,201802,High Impact,1,1
77066,32.59544126075346,82,219175,202003,High Impact,1,1
77066,32.59544126075346,82,209950,201806,High Impact,1,1
77066,32.59544126075346,82,295243,202211,High Impact,1,1
77066,32.59544126075346,82,295000,202301,High Impact,1,1
77066,32.59544126075346,82,309945,202310,High Impact,1,1
77066,32.59544126075346,82,216500,202004,High Impact,1,1
77066,32.59544126075346,82,284900,202508,High Impact,1,1
77066,32.59544126075346,82,215000,201912,High Impact,1,1
77066,32.59544126075346,82,215000,201906,High Impact,1,1
77066,32.59544126075346,82,176500,201703,High Impact,0,1
77066,32.59544126075346,82,174990,201610,High Impact,0,1
77066,32.59544126075346,82,222706,202006,High Impact,1,1
77066,32.59544126075346,82,302448,202402,High Impact,1,1
77066,32.59544126075346,82,295000,202501,High Impact,1,1
77066,32.59544126075346,82,295000,202212,High Impact,1,1
77066,32.59544126075346,82,284900,202511,High Impact,1,1
77066,32.59544126075346,82,303475,202112,High Impact,1,1
77066,32.59544126075346,82,301950,202505,High Impact,1,1
77066,32.59544126075346,82,224750,202103,High Impact,1,1
77066,32.59544126075346,82,202870,201809,High Impact,1,1
77066,32.59544126075346,82,177948,201708,High Impact,1,1
77066,32.59544126075346,82,291950,202209,High Impact,1,1
77066,32.59544126075346,82,299000,202305,High Impact,1,1
77066,32.59544126075346,82,176490,201611,High Impact,0,1
77066,32.59544126075346,82,184900,201707,High Impact,0,1
77066,32.59544126075346,82,200406,201901,High Impact,1,1
77066,32.59544126075346,82,172950,201712,High Impact,1,1
77066,32.59544126075346,82,202475,201811,High Impact,1,1
77066,32.59544126075346,82,273750,202512,High Impact,1,1
77066,32.59544126075346,82,296750,202111,High Impact,1,1
77066,32.59544126075346,82,317000,202306,High Impact,1,1
77066,32.59544126075346,82,206266,201808,High Impact,1,1
77066,32.59544126075346,82,276500,202109,High Impact,1,1
77066,32.59544126075346,82,236250,202104,High Impact,1,1
77066,32.59544126075346,82,292500,202507,High Impact,1,1
77066,32.59544126075346,82,180000,201704,High Impact,0,1
77066,32.59544126075346,82,189000,201803,High Impact,1,1
77066,32.59544126075346,82,224500,202012,High Impact,1,1
77066,32.59544126075346,82,304374,202311,High Impact,1,1
77066,32.59544126075346,82,299925,202205,High Impact,1,1
77066,32.59544126075346,82,289450,202411,High Impact,1,1
77066,32.59544126075346,82,289450,202302,High Impact,1,1
77066,32.59544126075346,82,181998,201705,High Impact,0,1
77066,32.59544126075346,82,299900,202503,High Impact,1,1
77066,32.59544126075346,82,219900,201911,High Impact,1,1
77066,32.59544126075346,82,302250,202408,High Impact,1,1
77066,32.59544126075346,82,185000,201612,High Impact,0,1
77066,32.59544126075346,82,289000,202110,High Impact,1,1
77066,32.59544126075346,82,301874,202409,High Impact,1,1
77066,32.59544126075346,82,315000,202403,High Impact,1,1
77066,32.59544126075346,82,215000,202002,High Impact,1,1
77066,32.59544126075346,82,299900,202406,High Impact,1,1
77066,32.59544126075346,82,210577,201908,High Impact,1,1
77066,32.59544126075346,82,292468,202510,High Impact,1,1
77066,32.59544126075346,82,197898,201804,High Impact,1,1
77066,32.59544126075346,82,169950,201609,High Impact,0,1
77066,32.59544126075346,82,189000,202008,High Impact,1,1
77066,32.59544126075346,82,179900,201709,High Impact,1,1
77067,33.91402321374972,23,150000,201712,Low Impact,1,0
77067,33.91402321374972,23,170000,202006,Low Impact,1,0
77067,33.91402321374972,23,159925,201804,Low Impact,1,0
77067,33.91402321374972,23,158750,201907,Low Impact,1,0
77067,33.91402321374972,23,160818,201908,Low Impact,1,0
77067,33.91402321374972,23,232500,202509,Low Impact,1,0
77067,33.91402321374972,23,149900,201812,Low Impact,1,0
77067,33.91402321374972,23,245990,202305,Low Impact,1,0
77067,33.91402321374972,23,235000,202508,Low Impact,1,0
77067,33.91402321374972,23,240000,202408,Low Impact,1,0
77067,33.91402321374972,23,147100,201710,Low Impact,1,0
77067,33.91402321374972,23,174950,202002,Low Impact,1,0
77067,33.91402321374972,23,153371,201903,Low Impact,1,0
77067,33.91402321374972,23,248675,202401,Low Impact,1,0
77067,33.91402321374972,23,242475,202410,Low Impact,1,0
77067,33.91402321374972,23,151950,201706,Low Impact,0,0
77067,33.91402321374972,23,152896,201904,Low Impact,1,0
77067,33.91402321374972,23,179900,202008,Low Impact,1,0
77067,33.91402321374972,23,241488,202409,Low Impact,1,0
77067,33.91402321374972,23,141225,201705,Low Impact,0,0
77067,33.91402321374972,23,175500,202004,Low Impact,1,0
77067,33.91402321374972,23,238834,202505,Low Impact,1,0
77067,33.91402321374972,23,139750,201703,Low Impact,0,0
77067,33.91402321374972,23,239950,202511,Low Impact,1,0
77067,33.91402321374972,23,240000,202204,Low Impact,1,0
77067,33.91402321374972,23,189900,202105,Low Impact,1,0
77067,33.91402321374972,23,225000,202110,Low Impact,1,0
77067,33.91402321374972,23,255325,202310,Low Impact,1,0
77067,33.91402321374972,23,222500,202109,Low Impact,1,0
77067,33.91402321374972,23,170500,202001,Low Impact,1,0
77067,33.91402321374972,23,154999,201707,Low Impact,0,0
77067,33.91402321374972,23,191950,202011,Low Impact,1,0
77067,33.91402321374972,23,245300,202202,Low Impact,1,0
77067,33.91402321374972,23,248250,202208,Low Impact,1,0
77067,33.91402321374972,23,236750,202512,Low Impact,1,0
77067,33.91402321374972,23,211250,202108,Low Impact,1,0
77067,33.91402321374972,23,189900,202104,Low Impact,1,0
77067,33.91402321374972,23,193950,202103,Low Impact,1,0
77067,33.91402321374972,23,129900,201607,Low Impact,0,0
77067,33.91402321374972,23,239925,202506,Low Impact,1,0
77067,33.91402321374972,23,253950,202311,Low Impact,1,0
77067,33.91402321374972,23,152500,201711,Low Impact,1,0
77067,33.91402321374972,23,240000,202406,Low Impact,1,0
77067,33.91402321374972,23,157000,201803,Low Impact,1,0
77067,33.91402321374972,23,184200,202010,Low Impact,1,0
77067,33.91402321374972,23,149975,201802,Low Impact,1,0
77067,33.91402321374972,23,158890,201808,Low Impact,1,0
77067,33.91402321374972,23,239900,202403,Low Impact,1,0
77067,33.91402321374972,23,250000,202307,Low Impact,1,0
77067,33.91402321374972,23,188825,202102,Low Impact,1,0
77067,33.91402321374972,23,241250,202209,Low Impact,1,0
77067,33.91402321374972,23,141250,201704,Low Impact,0,0
77067,33.91402321374972,23,239675,202205,Low Impact,1,0
77067,33.91402321374972,23,186000,202009,Low Impact,1,0
77067,33.91402321374972,23,227950,202201,Low Impact,1,0
77067,33.91402321374972,23,240000,202503,Low Impact,1,0
77067,33.91402321374972,23,130925,201609,Low Impact,0,0
77067,33.91402321374972,23,153400,201906,Low Impact,1,0
77067,33.91402321374972,23,164295,201909,Low Impact,1,0
77067,33.91402321374972,23,189900,202101,Low Impact,1,0
77067,33.91402321374972,23,139750,201702,Low Impact,0,0
77067,33.91402321374972,23,231950,202411,Low Impact,1,0
77067,33.91402321374972,23,140000,201612,Low Impact,0,0
77067,33.91402321374972,23,248200,202301,Low Impact,1,0
77067,33.91402321374972,23,238800,202210,Low Impact,1,0
77067,33.91402321374972,23,253990,202312,Low Impact,1,0
77067,33.91402321374972,23,252225,202308,Low Impact,1,0
77067,33.91402321374972,23,233500,202507,Low Impact,1,0
77067,33.91402321374972,23,154445,201810,Low Impact,1,0
77067,33.91402321374972,23,167000,201910,Low Impact,1,0
77067,33.91402321374972,23,132950,201610,Low Impact,0,0
77067,33.91402321374972,23,260838,202206,Low Impact,1,0
77067,33.91402321374972,23,241948,202302,Low Impact,1,0
77067,33.91402321374972,23,149525,201708,Low Impact,1,0
77067,33.91402321374972,23,164900,201911,Low Impact,1,0
77067,33.91402321374972,23,244945,202402,Low Impact,1,0
77067,33.91402321374972,23,242950,202502,Low Impact,1,0
77067,33.91402321374972,23,159723,201912,Low Impact,1,0
77067,33.91402321374972,23,253000,202212,Low Impact,1,0
77067,33.91402321374972,23,148350,201811,Low Impact,1,0
77067,33.91402321374972,23,149600,201709,Low Impact,1,0
77067,33.91402321374972,23,146800,201905,Low Impact,1,0
77067,33.91402321374972,23,149900,201805,Low Impact,1,0
77067,33.91402321374972,23,239950,202203,Low Impact,1,0
77067,33.91402321374972,23,200475,202106,Low Impact,1,0
77067,33.91402321374972,23,247225,202501,Low Impact,1,0
77067,33.91402321374972,23,222900,202111,Low Impact,1,0
77067,33.91402321374972,23,261198,202306,Low Impact,1,0
77067,33.91402321374972,23,241973,202303,Low Impact,1,0
77067,33.91402321374972,23,160500,201901,Low Impact,1,0
77067,33.91402321374972,23,142450,201701,Low Impact,0,0
77067,33.91402321374972,23,153267,201807,Low Impact,1,0
77067,33.91402321374972,23,187350,202012,Low Impact,1,0
77067,33.91402321374972,23,238400,202211,Low Impact,1,0
77067,33.91402321374972,23,249000,202304,Low Impact,1,0
77067,33.91402321374972,23,251500,202309,Low Impact,1,0
77067,33.91402321374972,23,172500,202007,Low Impact,1,0
77067,33.91402321374972,23,236950,202510,Low Impact,1,0
77067,33.91402321374972,23,150700,201806,Low Impact,1,0
77067,33.91402321374972,23,171200,202003,Low Impact,1,0
77067,33.91402321374972,23,151950,201801,Low Impact,1,0
77067,33.91402321374972,23,245000,202405,Low Impact,1,0
77067,33.91402321374972,23,220475,202112,Low Impact,1,0
77067,33.91402321374972,23,156450,201902,Low Impact,1,0
77067,33.91402321374972,23,249250,202207,Low Impact,1,0
77067,33.91402321374972,23,150000,201809,Low Impact,1,0
77067,33.91402321374972,23,242250,202504,Low Impact,1,0
77067,33.91402321374972,23,170000,202005,Low Impact,1,0
77067,33.91402321374972,23,130900,201608,Low Impact,0,0
77067,33.91402321374972,23,239925,202407,Low Impact,1,0
77067,33.91402321374972,23,144900,201611,Low Impact,0,0
77067,33.91402321374972,23,247200,202412,Low Impact,1,0
77067,33.91402321374972,23,205000,202107,Low Impact,1,0
77067,33.91402321374972,23,249970,202404,Low Impact,1,0
77068,31.999639350788122,87,308991,202201,High Impact,1,1
77068,31.999639350788122,87,275999,202007,High Impact,1,1
77068,31.999639350788122,87,269900,201703,High Impact,0,1
77068,31.999639350788122,87,273318,201909,High Impact,1,1
77068,31.999639350788122,87,252250,201803,High Impact,1,1
77068,31.999639350788122,87,279392,202012,High Impact,1,1
